address,contacts,contacts_phones,contacts_emails,contacts_json,hasJurnal,hasMeeting,id,imageToken,lat,lng,name,regionId,regionName,schoolKind,schoolKindId,schoolType,schoolTypeId,siteUrl,subjection,subjectionId,utisCode
"İmişli, Şahverdili kəndi",shahverdilimektebi@gmail.com;vilayet-71@mail.ru;0505542366,0505542366,shahverdilimektebi@gmail.com;vilayet-71@mail.ru,"[{""id"": 58295, ""value"": ""shahverdilimektebi@gmail.com"", ""typeId"": 3}, {""id"": 58296, ""value"": ""vilayet-71@mail.ru"", ""typeId"": 3}, {""id"": 22058, ""value"": ""0505542366"", ""typeId"": 1}]",False,False,8476,e9431dd1-f8dd-4afd-87a9-99e064dbbe78.jpeg,0.0,0.0,Şahverdili kənd tam orta məktəb,1000054,İmişli,Tam orta,20000009,Məktəb,20000007,,Mil – Muğan Regional Təhsil İdarəsi,1006932,715402694
"İsmayıllı, Gideyli kəndi",gideyli63@mail.ru;qurban.heydrovadgideylimktbi.@mail.ru;0202842202;0503064266;gideyli63@mail.ru;qurban.heydrovadgideylimktbi.@mail.ru,0202842202|0503064266,gideyli63@mail.ru;qurban.heydrovadgideylimktbi.@mail.ru;gideyli63@mail.ru;qurban.heydrovadgideylimktbi.@mail.ru,"[{""id"": 58297, ""value"": ""gideyli63@mail.ru"", ""typeId"": 3}, {""id"": 58298, ""value"": ""qurban.heydrovadgideylimktbi.@mail.ru"", ""typeId"": 3}, {""id"": 22091, ""value"": ""0202842202"", ""typeId"": 1}, {""id"": 22092, ""value"": ""0503064266"", ""typeId"": 1}, {""id"": 65356, ""value"": ""gideyli63@mail.ru;qurban.heydrovadgideylimktbi.@mail.ru"", ""typeId"": 3}]",False,False,8488,b713ba4f-1ad0-4d3d-9dd3-a713de2fcf78.jpeg,0.0,0.0,İsmayıllı rayonu Qurban Heydərov adına Gideyli kənd ümumi orta ümumtəhsil məktəbi,1000055,İsmayıllı,Ümumi orta,20000010,Məktəb,20000007,,Dağlıq Şirvan Regional Təhsil İdarəsi,1006925,267952263
"İsmayıllı, Girk",girk.mektebi.xaqani@mail.ru;0503227257;0555486777,0503227257|0555486777,girk.mektebi.xaqani@mail.ru,"[{""id"": 58299, ""value"": ""girk.mektebi.xaqani@mail.ru"", ""typeId"": 3}, {""id"": 22094, ""value"": ""0503227257"", ""typeId"": 1}, {""id"": 22095, ""value"": ""0555486777"", ""typeId"": 1}]",False,False,8489,,0.0,0.0,Girk kənd B.Qarayev adına ümumi orta məktəb,1000055,İsmayıllı,Ümumi orta,20000010,Məktəb,20000007,,Dağlıq Şirvan Regional Təhsil İdarəsi,1006925,575019204
"Gəncə, Bağbanlar 18",2007.gimnaziya@mail.ru;ganjaxdtg@edu.gov.az;0222535675;0552101230;2007.gimnaziya @mail.ru;ganjaxdtg@edu.gov.az,0222535675|0552101230,2007.gimnaziya@mail.ru;ganjaxdtg@edu.gov.az;2007.gimnaziya @mail.ru;ganjaxdtg@edu.gov.az,"[{""id"": 58300, ""value"": ""2007.gimnaziya@mail.ru"", ""typeId"": 3}, {""id"": 58301, ""value"": ""ganjaxdtg@edu.gov.az"", ""typeId"": 3}, {""id"": 22139, ""value"": ""0222535675"", ""typeId"": 1}, {""id"": 22140, ""value"": ""0552101230"", ""typeId"": 1}, {""id"": 65386, ""value"": ""2007.gimnaziya @mail.ru;ganjaxdtg@edu.gov.az"", ""typeId"": 3}]",False,False,8508,,0.0,0.0,Gəncə şəhəri internat tipli xarici dillər təmayüllü gimnaziya,1000049,Gəncə,Tam orta,20000009,Gimnaziya,20000032,,Uşaqların Müdafiəsi İdarəsinə tabe,1005309,902802527
"Abşeron, Novxani kənd  Z.Əliyeva küçəsi",2novxani@absheron.edu.az;terane935@mail.ru;0123481295;3481295;2novxani@absheron.edu.az;terane935@mail.ru,0123481295|3481295,2novxani@absheron.edu.az;terane935@mail.ru;2novxani@absheron.edu.az;terane935@mail.ru,"[{""id"": 58302, ""value"": ""2novxani@absheron.edu.az"", ""typeId"": 3}, {""id"": 58303, ""value"": ""terane935@mail.ru"", ""typeId"": 3}, {""id"": 22147, ""value"": ""0123481295"", ""typeId"": 1}, {""id"": 65393, ""value"": ""3481295"", ""typeId"": 1}, {""id"": 65394, ""value"": ""2novxani@absheron.edu.az;terane935@mail.ru"", ""typeId"": 3}]",False,False,8511,,0.0,0.0,Abşeron rayonu Novxanı kəndi 2 nömrəli tam orta ümumtəhsil məktəbi,1000030,Abşeron,Tam orta,20000009,Məktəb,20000007,,Abşeron - Xızı Regional Təhsil İdarəsi,1006924,821767153
"Şəki, Şəki rayonu Öryət kəndi",X.SAADOVA91@mail.ru;mektebioryet@gmail.com;0242442485;0507353046;X.SAADOVA91@mail.ru;mektebioryet@gmail.com,0242442485|0507353046,X.SAADOVA91@mail.ru;mektebioryet@gmail.com;X.SAADOVA91@mail.ru;mektebioryet@gmail.com,"[{""id"": 58304, ""value"": ""X.SAADOVA91@mail.ru"", ""typeId"": 3}, {""id"": 58305, ""value"": ""mektebioryet@gmail.com"", ""typeId"": 3}, {""id"": 22203, ""value"": ""0242442485"", ""typeId"": 1}, {""id"": 22204, ""value"": ""0507353046"", ""typeId"": 1}, {""id"": 65440, ""value"": ""X.SAADOVA91@mail.ru;mektebioryet@gmail.com"", ""typeId"": 3}]",False,False,8531,,0.0,0.0,Şəki rayonu Öryət kənd ümumi orta ümumtəhsil məktəbi,1000080,Şəki,Ümumi orta,20000010,Məktəb,20000007,,Şəki - Zaqatala Regional Təhsil İdarəsi,1006933,729910386
"Şəki, Şəki rayonu İbrahimkəndi",jalalbayram92@gmail.com;mektebibrahimkend91@gmail.com;0242491612;0513567476;jalalbayram92@gmail.com;mektebibrahimkend91@gmail.com,0242491612|0513567476,jalalbayram92@gmail.com;mektebibrahimkend91@gmail.com;jalalbayram92@gmail.com;mektebibrahimkend91@gmail.com,"[{""id"": 58306, ""value"": ""jalalbayram92@gmail.com"", ""typeId"": 3}, {""id"": 58307, ""value"": ""mektebibrahimkend91@gmail.com"", ""typeId"": 3}, {""id"": 22206, ""value"": ""0242491612"", ""typeId"": 1}, {""id"": 22207, ""value"": ""0513567476"", ""typeId"": 1}, {""id"": 65443, ""value"": ""jalalbayram92@gmail.com;mektebibrahimkend91@gmail.com"", ""typeId"": 3}]",False,False,8532,d2250de8-c7ae-4e62-9932-4caf6a903262.jpeg,0.0,0.0,Şəki rayonu İbrahimkənd kənd tam orta ümumtəhsil məktəbi,1000080,Şəki,Tam orta,20000009,Məktəb,20000007,,Şəki - Zaqatala Regional Təhsil İdarəsi,1006933,652436241
"Şəmkir, Düyərli kəndi",bela-ismayilova@mail.ru;duyerli2sayli@mail.ru;0223072920;0504705181;bela-ismayilova@mail.ru;duyerli2sayli@mail.ru,0223072920|0504705181,bela-ismayilova@mail.ru;duyerli2sayli@mail.ru;bela-ismayilova@mail.ru;duyerli2sayli@mail.ru,"[{""id"": 58308, ""value"": ""bela-ismayilova@mail.ru"", ""typeId"": 3}, {""id"": 58309, ""value"": ""duyerli2sayli@mail.ru"", ""typeId"": 3}, {""id"": 22299, ""value"": ""0223072920"", ""typeId"": 1}, {""id"": 22300, ""value"": ""0504705181"", ""typeId"": 1}, {""id"": 65519, ""value"": ""bela-ismayilova@mail.ru;duyerli2sayli@mail.ru"", ""typeId"": 3}]",False,False,8566,,0.0,0.0,Şəmkir rayonu Düyərli kəndi 2 nömrəli tam orta ümumtəhsil məktəbi,1000081,Şəmkir,Tam orta,20000009,Məktəb,20000007,,Qazax - Tovuz Regional Təhsil İdarəsi,1006928,708770031
"Şəmkir, Dəllər-Daşbulaq kənd",dellerdasbulaq@mail.ru;0223043778,0223043778,dellerdasbulaq@mail.ru,"[{""id"": 58310, ""value"": ""dellerdasbulaq@mail.ru"", ""typeId"": 3}, {""id"": 22311, ""value"": ""0223043778"", ""typeId"": 1}]",False,False,8572,,0.0,0.0,Dəllər-Daşbulaq kənd S.Tabiyev adına tam orta məktəb,1000081,Şəmkir,Tam orta,20000009,Məktəb,20000007,,Qazax – Tovuz Regional Təhsil İdarəsi,1006928,800700884
"Şəmkir, Mahmudlu kəndi",koltehneli.tom@mail.ru;shemkirutm197@gmail.com;yasintehsil@gmailcom;0223091102;0518158651;shemkirutm197@gmail.com;yasintehsil@gmailcom,0223091102|0518158651,koltehneli.tom@mail.ru;shemkirutm197@gmail.com;yasintehsil@gmailcom;shemkirutm197@gmail.com;yasintehsil@gmailcom,"[{""id"": 58311, ""value"": ""koltehneli.tom@mail.ru"", ""typeId"": 3}, {""id"": 58312, ""value"": ""shemkirutm197@gmail.com"", ""typeId"": 3}, {""id"": 58313, ""value"": ""yasintehsil@gmailcom"", ""typeId"": 3}, {""id"": 22319, ""value"": ""0223091102"", ""typeId"": 1}, {""id"": 22320, ""value"": ""0518158651"", ""typeId"": 1}, {""id"": 65537, ""value"": ""shemkirutm197@gmail.com;yasintehsil@gmailcom"", ""typeId"": 3}]",False,False,8576,6373362b-8aae-487a-abc6-b5df54cc79aa.jpeg,0.0,0.0,Şəmkir rayonu Yaşar Əsgərov adına Mahmudlu kənd tam orta ümumtəhsil məktəbi,1000081,Şəmkir,Tam orta,20000009,Məktəb,20000007,,Qazax - Tovuz Regional Təhsil İdarəsi,1006928,911544989
"Şəmkir, Şəmkir rayon Düzqışlaq kəndi",kuren57@mail.ru;s.vurqun.tom@mail.ru;0223073604;0515625505,0223073604|0515625505,kuren57@mail.ru;s.vurqun.tom@mail.ru,"[{""id"": 58314, ""value"": ""kuren57@mail.ru"", ""typeId"": 3}, {""id"": 58315, ""value"": ""s.vurqun.tom@mail.ru"", ""typeId"": 3}, {""id"": 22372, ""value"": ""0223073604"", ""typeId"": 1}, {""id"": 22373, ""value"": ""0515625505"", ""typeId"": 1}]",False,False,8598,d730a051-e638-47f2-96de-cacf59fc02a4.jpeg,0.0,0.0,Təzəkənd kənd S.Vurğun adına tam orta məktəb,1000081,Şəmkir,Tam orta,20000009,Məktəb,20000007,,Qazax – Tovuz Regional Təhsil İdarəsi,1006928,185066374
"Şəmkir, Yuxarı Çaykənd kəndi",elnur7616553@gmail.com;y.caykend.tom@mail.ru;0223069430;0557616553;elnur7616553@gmail.com;y.caykend.tom@mail.ru,0223069430|0557616553,elnur7616553@gmail.com;y.caykend.tom@mail.ru;elnur7616553@gmail.com;y.caykend.tom@mail.ru,"[{""id"": 58316, ""value"": ""elnur7616553@gmail.com"", ""typeId"": 3}, {""id"": 58317, ""value"": ""y.caykend.tom@mail.ru"", ""typeId"": 3}, {""id"": 22384, ""value"": ""0223069430"", ""typeId"": 1}, {""id"": 22385, ""value"": ""0557616553"", ""typeId"": 1}, {""id"": 65590, ""value"": ""elnur7616553@gmail.com;y.caykend.tom@mail.ru"", ""typeId"": 3}]",False,False,8603,,0.0,0.0,Şəmkir rayonu Yuxarı Çaykənd kənd tam orta ümumtəhsil məktəbi,1000081,Şəmkir,Tam orta,20000009,Məktəb,20000007,,Qazax - Tovuz Regional Təhsil İdarəsi,1006928,442280877
"Şəmkir, Zəyəm qəsəbə, Ə.Cəmil küç, 1",zeyem_1@mail.ru;zeyemqesebe1tamorta@mail.ru;0000000000;4567849056;zeyem_1@mail.ru;zeyemqesebe1tamorta@mail.ru,0000000000|4567849056,zeyem_1@mail.ru;zeyemqesebe1tamorta@mail.ru;zeyem_1@mail.ru;zeyemqesebe1tamorta@mail.ru,"[{""id"": 58318, ""value"": ""zeyem_1@mail.ru"", ""typeId"": 3}, {""id"": 58319, ""value"": ""zeyemqesebe1tamorta@mail.ru"", ""typeId"": 3}, {""id"": 22389, ""value"": ""0000000000"", ""typeId"": 1}, {""id"": 22390, ""value"": ""4567849056"", ""typeId"": 1}, {""id"": 65593, ""value"": ""zeyem_1@mail.ru;zeyemqesebe1tamorta@mail.ru"", ""typeId"": 3}]",False,False,8605,,0.0,0.0,Şəmkir rayonu Əhməd Cəmil adına Zəyəm qəsəbə tam orta ümumtəhsil məktəbi,1000081,Şəmkir,Tam orta,20000009,Məktəb,20000007,,Qazax - Tovuz Regional Təhsil İdarəsi,1006928,284465406
"Şəmkir, İRMAŞLI KƏNDİ 28 may küç-2",ceyhunm1970@gmail.com;irmasli.1.tom@mail.ru;0223074202;0223074203;0508781698;ceyhunm1970@gmail.com;irmasli.1.tom@mail.ru,0223074202|0223074203|0508781698,ceyhunm1970@gmail.com;irmasli.1.tom@mail.ru;ceyhunm1970@gmail.com;irmasli.1.tom@mail.ru,"[{""id"": 58320, ""value"": ""ceyhunm1970@gmail.com"", ""typeId"": 3}, {""id"": 58321, ""value"": ""irmasli.1.tom@mail.ru"", ""typeId"": 3}, {""id"": 22414, ""value"": ""0223074202"", ""typeId"": 1}, {""id"": 22415, ""value"": ""0223074203"", ""typeId"": 1}, {""id"": 22416, ""value"": ""0508781698"", ""typeId"": 1}, {""id"": 65617, ""value"": ""ceyhunm1970@gmail.com;irmasli.1.tom@mail.ru"", ""typeId"": 3}]",False,False,8615,08c8ce04-ca87-47df-854f-cf49dab5ba16.jpeg,0.0,0.0,Şəmkir rayonu İrmaşlı kəndi Vüqar Alırzayev adına 1 nömrəli tam orta ümumtəhsil məktəbi,1000081,Şəmkir,Tam orta,20000009,Məktəb,20000007,,Qazax - Tovuz Regional Təhsil İdarəsi,1006928,187821437
"Şəmkir, Əliyaqublu kəndi",eliyaqublu.tom@mail.ru;nigar.asgarova.78@mail.ru;0223048339;eliyaqublu.tom@mail.ru;nigar.asgarova.78@mail.ru,0223048339,eliyaqublu.tom@mail.ru;nigar.asgarova.78@mail.ru;eliyaqublu.tom@mail.ru;nigar.asgarova.78@mail.ru,"[{""id"": 58322, ""value"": ""eliyaqublu.tom@mail.ru"", ""typeId"": 3}, {""id"": 58323, ""value"": ""nigar.asgarova.78@mail.ru"", ""typeId"": 3}, {""id"": 22431, ""value"": ""0223048339"", ""typeId"": 1}, {""id"": 65630, ""value"": ""eliyaqublu.tom@mail.ru;nigar.asgarova.78@mail.ru"", ""typeId"": 3}]",False,False,8622,,0.0,0.0,Şəmkir rayonu Əliyaqublu kənd tam orta ümumtəhsil məktəbi,1000081,Şəmkir,Tam orta,20000009,Məktəb,20000007,,Qazax - Tovuz Regional Təhsil İdarəsi,1006928,635262846
"Ağcabədi, Ağcabədi şəhər F.Əlizadə1",vusale_muellime@mail.ru;0212750049;2750049;vusale_muellime@mail.ru,0212750049,vusale_muellime@mail.ru;2750049;vusale_muellime@mail.ru,"[{""id"": 58324, ""value"": ""vusale_muellime@mail.ru"", ""typeId"": 3}, {""id"": 22640, ""value"": ""0212750049"", ""typeId"": 1}, {""id"": 65824, ""value"": ""2750049;vusale_muellime@mail.ru"", ""typeId"": 3}]",True,False,8702,dadbba8a-aae0-4b02-bbea-ecb03852ab03.jpeg,0.0,0.0,Ağcabədi şəhəri Mirzə Fətəli Axundov adına 3 nömrəli məktəb-lisey,1000031,Ağcabədi,Tam orta,20000009,Məktəb-Lisey,20000241,,Qarabağ Regional Təhsil İdarəsi,1006927,329653904
"Cəlilabad, Babalı kəndi",qznfrfeyziyev@mail.com;0504640947;qznfrfeyziyev@mail.com;yoxdur,0504640947,qznfrfeyziyev@mail.com;qznfrfeyziyev@mail.com;yoxdur,"[{""id"": 58325, ""value"": ""qznfrfeyziyev@mail.com"", ""typeId"": 3}, {""id"": 22645, ""value"": ""0504640947"", ""typeId"": 1}, {""id"": 65829, ""value"": ""qznfrfeyziyev@mail.com;yoxdur"", ""typeId"": 3}]",False,False,8704,,0.0,0.0,Cəlilabad rayonu Babalı kənd tam orta ümumtəhsil məktəbi,1000044,Cəlilabad,Tam orta,20000009,Məktəb,20000007,,Lənkəran - Astara Regional Təhsil İdarəsi,1006930,685816561
"Nəsimi, Ü.Hacıbəyov.49",elitar41@mail.ru;elitargimnaziya@baku.edu.gov.az;0124932760;elitar41@mail.ru;elitargimnaziya@baku.edu.gov.az;elitargimnaziyaetn@gmail.com,0124932760,elitar41@mail.ru;elitargimnaziya@baku.edu.gov.az;elitar41@mail.ru;elitargimnaziya@baku.edu.gov.az;elitargimnaziyaetn@gmail.com,"[{""id"": 58326, ""value"": ""elitar41@mail.ru"", ""typeId"": 3}, {""id"": 58327, ""value"": ""elitargimnaziya@baku.edu.gov.az"", ""typeId"": 3}, {""id"": 22657, ""value"": ""0124932760"", ""typeId"": 1}, {""id"": 65841, ""value"": ""elitar41@mail.ru;elitargimnaziya@baku.edu.gov.az;elitargimnaziyaetn@gmail.com"", ""typeId"": 3}]",True,True,8710,,0.0,0.0,Bakı şəhəri İlyas Əfəndiyev adına Elitar gimnaziya,1000024,Nəsimi,Tam orta,20000009,Gimnaziya,20000032,https://bakimektebleri.edu.az/500/,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,780548097
"Şamaxı, S.Ə.Şirvani",6saylimekteb@mail.ru;6saylmekteb@mail.ru;0552972580;2651217;6saylimekteb@mail.ru;6saylmekteb@mail.ru,0552972580|2651217,6saylimekteb@mail.ru;6saylmekteb@mail.ru;6saylimekteb@mail.ru;6saylmekteb@mail.ru,"[{""id"": 58328, ""value"": ""6saylimekteb@mail.ru"", ""typeId"": 3}, {""id"": 58329, ""value"": ""6saylmekteb@mail.ru"", ""typeId"": 3}, {""id"": 22666, ""value"": ""0552972580"", ""typeId"": 1}, {""id"": 65850, ""value"": ""2651217"", ""typeId"": 1}, {""id"": 65851, ""value"": ""6saylimekteb@mail.ru;6saylmekteb@mail.ru"", ""typeId"": 3}]",False,False,8714,fec39441-12d6-4c85-ad6d-e9158f4f4cb9.jpeg,0.0,0.0,Şamaxı şəhəri Məmməd Veysov adına 6 nömrəli tam orta ümumtəhsil məktəbi,1000082,Şamaxı,Tam orta,20000009,Məktəb,20000007,http://shamakhi.edu.gov.az,Dağlıq Şirvan Regional Təhsil İdarəsi,1006925,674801301
"Sabunçu, Bilgəh qəsəbəsi, Qağayı düşərgəsi",shusha.mekteb.11nomrali@gmail.com;shusha11.bilgeh.14@mail.ru;4536158;shusha.mekteb.11nomrali@gmail.com;shusha11.bilgeh.14@mail.ru,4536158,shusha.mekteb.11nomrali@gmail.com;shusha11.bilgeh.14@mail.ru;shusha.mekteb.11nomrali@gmail.com;shusha11.bilgeh.14@mail.ru,"[{""id"": 58330, ""value"": ""shusha.mekteb.11nomrali@gmail.com"", ""typeId"": 3}, {""id"": 58331, ""value"": ""shusha11.bilgeh.14@mail.ru"", ""typeId"": 3}, {""id"": 65906, ""value"": ""4536158"", ""typeId"": 1}, {""id"": 65907, ""value"": ""shusha.mekteb.11nomrali@gmail.com;shusha11.bilgeh.14@mail.ru"", ""typeId"": 3}]",False,False,8739,a4ef39ce-6b67-4946-a871-cabf4255f03c.jpeg,0.0,0.0,Şuşa rayonu 11 nömrəli tam orta ümumtəhsil məktəbi,1000084,Şuşa,Tam orta,20000009,Məktəb,20000007,,Qarabağ Regional Təhsil İdarəsi,1006927,257554805
"İsmayıllı, İsmayıllı kəndi",nizami.sahvldov@mail.ru;shusha.mekteb.15nomrali@gmail.com;0122841637;0503483707;2851637;nizami.sahvldov@mail.ru;shusha.mekteb.15nomrali@gmail.com,0122841637|0503483707|2851637,nizami.sahvldov@mail.ru;shusha.mekteb.15nomrali@gmail.com;nizami.sahvldov@mail.ru;shusha.mekteb.15nomrali@gmail.com,"[{""id"": 58332, ""value"": ""nizami.sahvldov@mail.ru"", ""typeId"": 3}, {""id"": 58333, ""value"": ""shusha.mekteb.15nomrali@gmail.com"", ""typeId"": 3}, {""id"": 22728, ""value"": ""0122841637"", ""typeId"": 1}, {""id"": 22729, ""value"": ""0503483707"", ""typeId"": 1}, {""id"": 65915, ""value"": ""2851637"", ""typeId"": 1}, {""id"": 65916, ""value"": ""nizami.sahvldov@mail.ru;shusha.mekteb.15nomrali@gmail.com"", ""typeId"": 3}]",False,False,8742,b09872a1-35ba-478f-8fd9-62caf312322d.jpeg,0.0,0.0,Şuşa rayonu 15 nömrəli ümumi orta ümumtəhsil məktəbi,1000084,Şuşa,Ümumi orta,20000010,Məktəb,20000007,,Qarabağ Regional Təhsil İdarəsi,1006927,495961320
"Şuşa, Bərdə,Şirvanlı kəndi",seldarmemmedov@gmail.com;shusha.mekteb.19nomrali@gmil.com;0122051846;0505343251;seldarmemmedov@gmail.com;shusha.mekteb.19nomrali@gmil.com,0122051846|0505343251,seldarmemmedov@gmail.com;shusha.mekteb.19nomrali@gmil.com;seldarmemmedov@gmail.com;shusha.mekteb.19nomrali@gmil.com,"[{""id"": 58334, ""value"": ""seldarmemmedov@gmail.com"", ""typeId"": 3}, {""id"": 58335, ""value"": ""shusha.mekteb.19nomrali@gmil.com"", ""typeId"": 3}, {""id"": 22732, ""value"": ""0122051846"", ""typeId"": 1}, {""id"": 22733, ""value"": ""0505343251"", ""typeId"": 1}, {""id"": 65919, ""value"": ""seldarmemmedov@gmail.com;shusha.mekteb.19nomrali@gmil.com"", ""typeId"": 3}]",False,False,8743,,0.0,0.0,Şuşa rayonu 19 nömrəli tam orta ümumtəhsil məktəbi,1000084,Şuşa,Tam orta,20000009,Məktəb,20000007,,Qarabağ Regional Təhsil İdarəsi,1006927,388662277
"Şəki, Kiş kəndi",anar-baixsov@mail.ru;h.əliyev.kish.mekteb@mail.ru;0553255082;0553258259;anar-baixsov@mail.ru;h.əliyev.kish.mekteb@mail.ru,0553255082|0553258259,anar-baixsov@mail.ru;h.əliyev.kish.mekteb@mail.ru;anar-baixsov@mail.ru;h.əliyev.kish.mekteb@mail.ru,"[{""id"": 58338, ""value"": ""anar-baixsov@mail.ru"", ""typeId"": 3}, {""id"": 58339, ""value"": ""h.əliyev.kish.mekteb@mail.ru"", ""typeId"": 3}, {""id"": 22865, ""value"": ""0553255082"", ""typeId"": 1}, {""id"": 22866, ""value"": ""0553258259"", ""typeId"": 1}, {""id"": 66013, ""value"": ""anar-baixsov@mail.ru;h.əliyev.kish.mekteb@mail.ru"", ""typeId"": 3}]",False,False,8793,3479af50-5184-422f-aca9-077d438c7577.jpeg,0.0,0.0,Şəki rayonu Kiş kəndi Heydər Əliyev adına 1 nömrəli tam orta ümumtəhsil məktəbi,1000080,Şəki,Tam orta,20000009,Məktəb,20000007,,Şəki - Zaqatala Regional Təhsil İdarəsi,1006933,770015492
"Balakən, Zərifə Əliyeva 65",nizami.mekteb@mail.ru;sefiqe.t@mail.ru;0242951722;0503668241;balakenseher1nomrelimekteb@mail.ru;nizami.mekteb@mail.ru;sefiqe.t@mail.ru,0242951722|0503668241,nizami.mekteb@mail.ru;sefiqe.t@mail.ru;balakenseher1nomrelimekteb@mail.ru;nizami.mekteb@mail.ru;sefiqe.t@mail.ru,"[{""id"": 58340, ""value"": ""nizami.mekteb@mail.ru"", ""typeId"": 3}, {""id"": 58341, ""value"": ""sefiqe.t@mail.ru"", ""typeId"": 3}, {""id"": 22907, ""value"": ""0242951722"", ""typeId"": 1}, {""id"": 22908, ""value"": ""0503668241"", ""typeId"": 1}, {""id"": 66049, ""value"": ""balakenseher1nomrelimekteb@mail.ru;nizami.mekteb@mail.ru;sefiqe.t@mail.ru"", ""typeId"": 3}]",False,False,8809,2f0fd6c9-7f6f-4d3b-a662-ab6c9125a895.jpeg,0.0,0.0,Balakən şəhəri Nizami Gəncəvi adına 1 nömrəli tam orta ümumtəhsil məktəbi,1000039,Balakən,Tam orta,20000009,Məktəb,20000007,https://www.facebook.com/nizami1balakan/,Şəki - Zaqatala Regional Təhsil İdarəsi,1006933,354943054
"Qusar, Qusar rayonu Balaqusar kəndi",balaqusarmekteb@bk.ru;rovshan65@mail.ru;0233898011;balaqusarmekteb@bk.ru;rovshan65@mail.ru,0233898011,balaqusarmekteb@bk.ru;rovshan65@mail.ru;balaqusarmekteb@bk.ru;rovshan65@mail.ru,"[{""id"": 58342, ""value"": ""balaqusarmekteb@bk.ru"", ""typeId"": 3}, {""id"": 58343, ""value"": ""rovshan65@mail.ru"", ""typeId"": 3}, {""id"": 22919, ""value"": ""0233898011"", ""typeId"": 1}, {""id"": 66058, ""value"": ""balaqusarmekteb@bk.ru;rovshan65@mail.ru"", ""typeId"": 3}]",False,False,8814,a5cc2686-e2b2-4f1b-879c-c5be84dddd14.jpeg,0.0,0.0,Qusar rayonu Sərvər Abdulkərimov adına Bala Qusar kənd tam orta ümumtəhsil məktəbi,1000073,Qusar,Tam orta,20000009,Məktəb,20000007,,Quba - Xaçmaz Regional Təhsil İdarəsi,1006929,726800979
"Şəki, M.P.Vaqif küçəsi, bina 4",9nomreli@list.ru;mktb9@mail.ru;(024)2460962;0242460962;9nomreli@list.ru;mktb9@mail.ru,(024)2460962|0242460962,9nomreli@list.ru;mktb9@mail.ru;9nomreli@list.ru;mktb9@mail.ru,"[{""id"": 58344, ""value"": ""9nomreli@list.ru"", ""typeId"": 3}, {""id"": 58345, ""value"": ""mktb9@mail.ru"", ""typeId"": 3}, {""id"": 22993, ""value"": ""(024)2460962"", ""typeId"": 1}, {""id"": 22994, ""value"": ""0242460962"", ""typeId"": 1}, {""id"": 66125, ""value"": ""9nomreli@list.ru;mktb9@mail.ru"", ""typeId"": 3}]",False,False,8842,,0.0,0.0,Şəki şəhəri 9 nömrəli beynəlmiləl tam orta ümumtəhsil məktəbi,1000080,Şəki,Tam orta,20000009,Məktəb,20000007,,Şəki - Zaqatala Regional Təhsil İdarəsi,1006933,316266160
"Saatlı, Günəşli kənd",gunashli_umumi_orta@mail.ru;gunesli.k.u.o.m@gmail.com;0212868207;0516175426,0212868207|0516175426,gunashli_umumi_orta@mail.ru;gunesli.k.u.o.m@gmail.com,"[{""id"": 58346, ""value"": ""gunashli_umumi_orta@mail.ru"", ""typeId"": 3}, {""id"": 58347, ""value"": ""gunesli.k.u.o.m@gmail.com"", ""typeId"": 3}, {""id"": 23001, ""value"": ""0212868207"", ""typeId"": 1}, {""id"": 23002, ""value"": ""0516175426"", ""typeId"": 1}]",False,False,8845,,0.0,0.0,Günəşli kənd F.Nemanzadə adına ümumi orta məktəb,1000075,Saatlı,Ümumi orta,20000010,Məktəb,20000007,,Mil – Muğan Regional Təhsil İdarəsi,1006932,483090264
"Gəncə, Əhməd Cəmil 8",27nomreli.mekteblisey@ganja-sti.edu.az;gence.27mekteb@mail.ru;0222520899;27nomreli.mekteblisey@ganja-sti.edu.az;gence.27mekteb@mail.ru,0222520899,27nomreli.mekteblisey@ganja-sti.edu.az;gence.27mekteb@mail.ru;27nomreli.mekteblisey@ganja-sti.edu.az;gence.27mekteb@mail.ru,"[{""id"": 58348, ""value"": ""27nomreli.mekteblisey@ganja-sti.edu.az"", ""typeId"": 3}, {""id"": 58349, ""value"": ""gence.27mekteb@mail.ru"", ""typeId"": 3}, {""id"": 23008, ""value"": ""0222520899"", ""typeId"": 1}, {""id"": 66136, ""value"": ""27nomreli.mekteblisey@ganja-sti.edu.az;gence.27mekteb@mail.ru"", ""typeId"": 3}]",True,False,8847,f49e1fd8-31e9-4185-8ac7-d1bd81efda56.jpeg,0.0,0.0,"Gəncə şəhəri İsrafil Məmmədov adına 27 nömrəli fizika, riyaziyyat və informatika təmayüllü məktəb-lisey",1000049,Gəncə,Tam orta,20000009,Məktəb-Lisey,20000241,,Gəncə - Daşkəsən Regional Təhsil İdarəsi,1006926,293635523
